Bus_Number,Real,Imaginary,Magnitude,Angle
355,0.981476272685788,0.00278330298534294,0.981480219169339,0.16248083740698
356,0.979000361193141,0.00338000966229968,0.979006195936276,0.19781353161768
357,0.977764759837235,0.00365813775897358,0.97777160295819,0.214361250418189
358,0.989087364211898,0.00112304507935867,0.989088001784416,0.0650556441489511
359,0.984223481188139,0.0022417704354341,0.98422603423034,0.13050263982056
360,0.98061351492431,0.00305358715582572,0.980618269280523,0.17841594903552
361,0.978057166413844,0.00372665578149697,0.978064266158821,0.218310976095035
362,0.976834814851217,0.00397092694210719,0.976842885916763,0.232911540261791
363,0.989062005729395,0.00109599819084308,0.989062612977302,0.0634905037525826
364,0.984252093864234,0.00226848141059716,0.984254708032448,0.132053750660927
365,0.980541322159435,0.00309715506660111,0.980546213511469,0.180974855074896
366,0.978068158543647,0.00372489289418632,0.97807525149348,0.218205253180484
367,0.976820199625175,0.00397331902727635,0.976828280538529,0.233055331448273
368,0.995699018028992,-0.000813990461852116,0.995699350750201,-0.0468396641895385
369,0.989710126531191,0.000608140970686511,0.989710313371456,0.0352061736562831
370,0.984887602797471,0.00173539334375536,0.984889131696662,0.100956303245691
371,0.981254882283328,0.00258646264555044,0.981258291070136,0.151024013157222
372,0.978831305002734,0.00314044791898097,0.978836342841073,0.183825132309517
373,0.977622898240648,0.00341716472264155,0.977628870369112,0.200269776314541
374,0.988784841393801,0.00095255014155707,0.988785300215338,0.0551961192340202
375,0.983948738919466,0.00201899349715854,0.983950810333499,0.117566738309621
376,0.980353317414818,0.00292657125784213,0.980357685635996,0.171040053056622
377,0.977924248905722,0.00344971647713171,0.977930333480659,0.202115220090844
378,0.976731408532649,0.00372379939134544,0.976738507020215,0.218439740225415
379,0.988871070967657,0.0009067256718291,0.98887148666961,0.0525362113804491
380,0.984022768252021,0.00206947514295331,0.984024944381868,0.120497228836842
